ID_REF,GeneFoldChange,PValue,AdjPValue,Significant
TC0100006559.hg.1,-0.2816666666666672,0.23412595519643414,1.0,False
TC0100006560.hg.1,-0.16666666666666785,0.18945790725821088,1.0,False
TC0100006561.hg.1,0.12999999999999945,0.2995970265118398,1.0,False
TC0100006562.hg.1,-0.16166666666666707,0.18665997711520008,1.0,False
TC0100006563.hg.1,0.01499999999999968,0.8603775610880321,1.0,False
TC0100006564.hg.1,0.06333333333333302,0.6933760621284925,1.0,False
TC0100006565.hg.1,-0.04999999999999982,0.7542978855130795,1.0,False
TC0100006566.hg.1,0.26666666666666705,0.26418087394658335,1.0,False
TC0100006567.hg.1,0.20000000000000018,0.5583228795066573,1.0,False
TC0100006568.hg.1,0.003333333333332522,0.9913407729499297,1.0,False
TC0100006569.hg.1,-0.02833333333333332,0.8772795512257549,1.0,False
TC0100006570.hg.1,-0.18166666666666664,0.5759910570894682,1.0,False
TC0100006571.hg.1,0.13500000000000023,0.39297058388056716,1.0,False
TC0100006572.hg.1,0.11500000000000021,0.5149239917269385,1.0,False
TC0100006573.hg.1,0.0066666666666663765,0.9606786539113503,1.0,False
TC0100006574.hg.1,-0.009999999999999787,0.9757318892863227,1.0,False
TC0100006575.hg.1,-0.086666666666666,0.7106387154387486,1.0,False
TC0100006576.hg.1,-0.006666666666666821,0.944394192531143,1.0,False
TC0100006577.hg.1,-0.033333333333333215,0.8546384305065811,1.0,False
TC0100006578.hg.1,-0.5533333333333337,0.07038213185743775,1.0,False
TC0100006579.hg.1,0.10499999999999865,0.3098662314506457,1.0,False
TC0100006580.hg.1,0.1733333333333329,0.4215083920973404,1.0,False
TC0100006582.hg.1,-0.048333333333332895,0.708318478500058,1.0,False
TC0100006583.hg.1,0.09666666666666668,0.5394861594134713,1.0,False
TC0100006584.hg.1,-0.04499999999999993,0.7911667936344404,1.0,False
TC0100006586.hg.1,0.07166666666666677,0.556400239994503,1.0,False
TC0100006587.hg.1,0.2783333333333333,0.5555693937034171,1.0,False
TC0100006588.hg.1,0.009999999999999787,0.976922738283343,1.0,False
TC0100006589.hg.1,-0.1166666666666667,0.48433325491961216,1.0,False
TC0100006590.hg.1,0.08999999999999986,0.5134037384410156,1.0,False
TC0100006591.hg.1,0.046666666666666856,0.746907206550772,1.0,False
TC0100006592.hg.1,0.046666666666666856,0.746907206550772,1.0,False
TC0100006593.hg.1,-0.03166666666666673,0.8589180068627906,1.0,False
TC0100006594.hg.1,0.18666666666666565,0.08999502845094877,1.0,False
TC0100006595.hg.1,0.0983333333333336,0.4190939689352422,1.0,False
TC0100006596.hg.1,0.08499999999999908,0.7361265120605395,1.0,False
TC0100006597.hg.1,0.0649999999999995,0.49706625605771143,1.0,False
TC0100006598.hg.1,0.02833333333333332,0.6625100662943016,1.0,False
TC0100006599.hg.1,-0.0033333333333334103,0.9842922794243351,1.0,False
TC0100006600.hg.1,-0.09166666666666679,0.5007106934552292,1.0,False
TC0100006601.hg.1,0.033333333333333215,0.7893235666528795,1.0,False
TC0100006602.hg.1,0.08999999999999986,0.5527237336638017,1.0,False
TC0100006603.hg.1,-0.2116666666666669,0.37348561399890073,1.0,False
TC0100006604.hg.1,0.08000000000000007,0.732413695959349,1.0,False
TC0100006605.hg.1,0.0649999999999995,0.7308044932989075,1.0,False
TC0100006606.hg.1,0.0833333333333326,0.5261329149214596,1.0,False
TC0100006607.hg.1,-0.01833333333333309,0.8804099576807147,1.0,False
TC0100006608.hg.1,-0.14999999999999947,0.269131471646588,1.0,False
TC0100006609.hg.1,-0.2666666666666657,0.051746701532349365,1.0,False
TC0100006610.hg.1,-0.11499999999999932,0.29349956228948637,1.0,False
TC0100006611.hg.1,-0.1116666666666668,0.3707310238823188,1.0,False
TC0100006612.hg.1,0.14000000000000057,0.3269542927910449,1.0,False
TC0100006613.hg.1,-0.023333333333333428,0.7903984271827146,1.0,False
TC0100006614.hg.1,-0.05666666666666664,0.7083885087134495,1.0,False
TC0100006615.hg.1,0.23333333333333384,0.1383955569922777,1.0,False
TC0100006616.hg.1,-0.2466666666666666,0.3816642071543328,1.0,False
TC0100006617.hg.1,0.14166666666666572,0.3622055507435148,1.0,False
TC0100006618.hg.1,-0.024999999999999467,0.8757297350583795,1.0,False
TC0100006619.hg.1,-0.016666666666667496,0.9790789447690392,1.0,False
TC0100006620.hg.1,0.08166666666666611,0.62645996599451,1.0,False
TC0100006621.hg.1,-0.07333333333333325,0.7785626195489891,1.0,False
TC0100006622.hg.1,0.15000000000000036,0.14184512779879752,1.0,False
TC0100006623.hg.1,0.05666666666666664,0.7379495914386947,1.0,False
TC0100006624.hg.1,-0.031666666666667176,0.7105373808696998,1.0,False
