GeneSym,PhosphoLog2FC,n_phosphosites,n_sig_phospho,ProteinLog2FC,ProteinSig
PPP1R10,0.07268053159510046,3,0,0.018077634225790007,False
CCDC43,0.07224770661841617,1,0,0.17768442913586924,False
PSMC3,0.07122671762331478,1,0,-0.12229643961854109,False
MED15,0.0711883980583714,1,0,0.25199237729654556,False
PHC2,0.06978940162787808,5,0,-0.42364209502341055,False
ZYX,0.06971071827122952,7,0,-0.6826939605497131,False
DPYSL2,0.06963772215777198,1,0,0.06395582665762234,False
SECISBP2L,0.06857134049504232,2,0,0.014718290360072217,False
DLGAP5,0.06854753515794935,3,0,0.46510613692746006,False
MIEF1,0.06840008585573898,4,0,-0.03111641626129824,False
ACTN4,0.06787531472014763,1,0,-0.01476788923309158,False
WASH6P,0.06781695359441287,1,0,0.025231673241986385,False
QSOX2,0.06709343680250868,1,0,-0.35427833074999526,False
TAOK3,0.06622825347711014,2,0,-0.21503534627332144,False
FAM195B,0.06605185854665407,3,0,0.08072139114757348,False
CCNYL1,0.06569177398180297,3,0,0.08100016807165744,False
CANX,0.06552581841325189,4,0,-0.014549063830116893,False
EPB41L1,0.06531397890901403,14,0,-0.2789425148003488,False
TMEM184B,0.06419366705446805,2,0,-0.20009298769136663,False
DCAF8,0.06406718296088165,2,0,-0.01689432660631951,False
RNF214,0.06286310348042552,3,0,-0.20358342112598038,False
MED13,0.06137704582655488,5,0,-0.01366998563351629,False
POU2F1,0.061231428438768276,2,0,0.25916997223638916,False
KANK2,0.06088947229367658,8,0,-0.23428802273171812,False
MTPN,0.06014740680636521,1,0,0.4336839013967193,False
KIF5B,0.05913044906450793,2,0,-0.1539791377348081,False
SEC61A1,0.05898866719470419,1,0,0.01757657208036889,False
THOC5,0.05887104935216433,3,0,0.23148268931148053,False
NQO1,0.058301701316821664,1,0,-0.20695679211164375,False
TMEM214,0.05749675115774622,1,0,-0.11463289309324054,False
HMGN3,0.0574967083122632,3,0,0.2779311773153239,False
EPS15,0.0561393202827338,9,0,-0.10064560147559831,False
TMX1,0.055886145309978374,2,0,0.14053466372666534,False
PRKAB2,0.055528274904142805,2,0,-0.04209718162289633,False
CEBPB,0.054647100416875816,1,0,-0.665047208897839,False
PEX1,0.0543130078321461,3,0,0.09136848279531762,False
SLC25A1,0.054154746792395514,2,0,0.038994282648918244,False
BABAM1,0.053949982593412216,4,0,-0.029863554130809433,False
MAD2L1BP,0.05348466910510652,1,0,-0.23984551801979137,False
CCDC186,0.052044105368203475,1,0,0.0324215277094666,False
CARS,0.051720450285515085,1,0,-0.13857198575028917,False
LCP1,0.04896775204039372,2,0,-0.04574663166486914,False
S100A13,0.04835336460776141,2,0,-0.8385058745195586,False
DIP2A,0.048039417921643235,2,0,0.015840549052029473,False
AIF1L,0.04803823927738904,1,0,-0.43331767584808745,False
HNRNPA3,0.04537207510965615,5,0,0.0960667324662765,False
ROBO2,0.04534324093417297,1,0,-0.3011767729808419,False
BRAF,0.04508901499382532,5,0,0.10508565177919849,False
FNDC3B,0.04493817058097527,2,0,-0.050745312138129606,False
USP6NL,0.044861806104055546,4,0,0.00830590601614034,False
DSTYK,0.044412401319793356,7,0,-0.31966578156200853,False
AKT2,0.04353995326022897,1,0,0.05999910349806825,False
RUNX2,0.04348772015690727,1,0,-0.00042264693471238957,False
VPS26B,0.04202177658938311,3,0,0.004409227747046884,False
PPP1R18,0.04074210869782746,10,0,-0.3712774644206185,False
ATXN7,0.03985743343267778,2,0,-0.012341987935048593,False
TSC22D4,0.03972094309657859,4,0,-0.23111404216226106,False
KIF1C,0.039182643986153565,2,0,0.06645771890671881,False
AP2A1,0.038342193183510176,1,0,-0.018450755505664773,False
TAGLN2,0.03706723133675638,1,0,-0.6034522617840246,False
ZNF787,0.03683904316989839,1,0,-0.0250082646683083,False
SYT7,0.036414111443964,2,0,-0.49793763284662873,False
ALDOA,0.036324046142880914,5,0,-0.23063831881921715,False
DLGAP4,0.03614655545798895,8,0,-0.4710878767964637,False
ARID1A,0.035939015597425135,14,2,0.10912367695796377,False
TRMT1L,0.03527564566814512,2,0,-0.24708084146157816,False
SYNM,0.03455577181983003,5,0,-0.8724560515700972,False
CSRP1,0.03350540433427085,2,0,0.3718525721235224,False
ERICH1,0.03331660125656555,2,0,-0.015374491775737908,False
DDX5,0.03243556643016188,4,0,0.2119489076234835,False
PGK1,0.032072052064020085,1,0,-0.15950225849179134,False
ATP11A,0.03191496301493402,2,0,0.1224159454061926,False
UTRN,0.031127648363291627,2,0,-0.1940159401052881,False
SLC2A3,0.0307237195445218,1,0,-0.9255432587259271,False
SRC,0.03057952879822956,2,0,-0.26630693915529946,False
ZNF652,0.029187393644635407,2,0,0.09841206969005256,False
LRRFIP2,0.028806299616669584,4,0,-0.13323351921019366,False
KHDRBS1,0.028766268324117068,3,0,0.12405499101047468,False
BCKDHA,0.028577917029426914,3,0,-0.05576513257574334,False
HDAC2,0.028191601613512418,4,0,0.15463772255830222,False
BSG,0.02801530643395367,1,0,-0.009455996857482774,False
CAT,0.02783149567907728,1,0,0.11225148592926004,False
BAG2,0.027399903694846017,1,0,0.20329717693385874,False
SLC35B2,0.027272961365849113,1,0,-0.5526586426225855,False
CBL,0.026346828156312323,3,0,0.08929570833927158,False
SNRNP200,0.0255092942574701,3,0,0.01020256509104911,False
SNAP25,0.024197903083130967,1,0,-0.3403460106894869,False
CSNK1E,0.0236016852116047,3,0,0.07159974485099596,False
NCK2,0.022183782780398786,1,0,-0.019938215051464425,False
KCMF1,0.02083226187470899,1,0,0.09940096056864434,False
TIAM2,0.020331076394744407,4,0,0.058370137578656056,False
PHLDB1,0.019694350536806543,17,0,-0.39577027446207325,False
PHC3,0.019565771806212478,6,0,0.10163735650608885,False
MORC2,0.019331879178459924,9,0,-0.20822553528145704,False
MAP4K5,0.01907017210818888,3,0,-0.10548283653702839,False
INTS1,0.018126658177969546,3,0,0.19024107893963205,False
EEF2K,0.017504124354572603,4,0,0.04703647170860492,False
PTRF,0.015733851688109368,2,0,-0.6123318782327161,False
PGAM1,0.015298029683442849,2,0,-0.09057915372559933,False
MAPK14,0.015086728256598292,2,0,-0.41561293168736313,False
LRRFIP1,0.014752332008279669,13,1,-0.14907684152854372,False
SEPT8,0.01390317035968991,2,0,-0.27486263447582004,False
SEC31A,0.013833389676643826,4,0,-0.03795643513337765,False
VIPAS39,0.012665884908670932,1,0,-0.030790316950763952,False
AKAP2,0.011133439684832602,8,0,-0.14226939643101844,False
STAG1,0.007594710287050906,6,0,0.1589076425267386,False
ERBB2,0.006726827498123811,2,0,0.03611291165923802,False
MYH10,0.006509384079669722,4,0,-0.06115207385263233,False
TMX4,0.004185122608117098,1,0,-0.028603580101560055,False
KCTD12,0.0024482318466354513,1,0,0.03884237625041109,False
ACACA,0.0014077984131610321,5,0,-0.06879116892403303,False
HEATR5A,0.000644961593234683,1,0,0.024696859371672986,False
ATP8A1,0.0005722942864695805,3,0,-0.4433764829967437,False
TMCC2,-0.0008977480905363322,4,0,0.005584783430094831,False
MTFR1L,-0.0023446524050161344,2,0,-0.03677815875831314,False
RPRD1B,-0.003053424745198541,2,0,-0.02480462284335161,False
CCDC53,-0.0065639084280100235,1,0,-0.1539419368615711,False
ETS1,-0.007270814537888271,5,0,-0.22109787490453314,False
SHC1,-0.007666638587917163,1,0,-0.1331236159801854,False
NOL4L,-0.00975345182366875,3,0,0.05334251400345735,False
SARM1,-0.013097523309671288,1,0,-0.009592342004467014,False
GTF3C4,-0.014198341941085602,3,0,0.13970225504470335,False
RABEP1,-0.014811025587553909,3,0,0.31404536144658834,False
IQGAP1,-0.014947558039536327,3,0,-0.2038791897200376,False
PLEKHM2,-0.015584600634738877,2,0,0.06806363297387108,False
GNAI2,-0.016360887674821356,1,0,-0.10545318409137039,False
NMNAT1,-0.018486808503956453,2,0,-0.09117677439319749,False
SPP1,-0.019804779495149916,7,0,-1.1135346677829787,False
HLA-A,-0.019983981346481272,3,0,-0.03413942250796609,False
PI4K2A,-0.021795352402162394,5,0,-0.04235541821052635,False
VAMP7,-0.022172116336312442,2,0,-0.3215246852756728,False
PPP1R12C,-0.02240843902122691,1,0,0.04598105623288973,False
NEIL2,-0.02481370891287682,2,0,0.036956393050800784,False
C11orf96,-0.025832224731555442,3,0,-0.016058793657272474,False
KIAA1524,-0.026641211168533612,3,0,0.6818419273560892,False
WDR12,-0.026760381513767584,1,0,0.134669282150071,False
RASAL2,-0.027086349379705776,8,1,0.06723982405551254,False
POLDIP2,-0.028696360703850843,1,0,-0.17066627768396359,False
ARHGEF7,-0.029652365402662657,3,0,-0.04490639075945069,False
CCDC91,-0.03086742608063986,1,0,-0.018515829472267598,False
PI4KA,-0.03263543926081051,3,0,0.14925037993235435,False
HS1BP3,-0.03652123509059457,2,0,-0.4164683500234361,False
DNAJC17,-0.038217620289870524,1,0,-0.018803301368105707,False
TBC1D2B,-0.04036049309876333,1,0,0.01234582474022261,False
MED19,-0.04055969206340038,2,0,0.07248262298473307,False
CD2BP2,-0.041488952912362244,3,0,-0.036356966500779464,False
DYNC1I1,-0.04192044647349036,1,0,0.05932643299015794,False
NAB2,-0.043366518339845506,4,0,-0.227249346305193,False
SEPT5,-0.04565426065905065,2,0,-0.13482758889831103,False
MVP,-0.04852386867871061,1,0,-0.7190853658714396,False
SHROOM3,-0.05344667516031384,6,0,-0.011648886339152398,False
WDR20,-0.05471100667517259,4,0,0.047154812458281015,False
ZRANB2,-0.055654792456289216,5,0,-0.07080692835385705,False
TAF6L,-0.05753657503227316,1,0,0.02778146366158296,False
PRPSAP2,-0.05916757554595975,2,0,0.061505677853730845,False
RAB9A,-0.05984402818204515,2,0,0.3700056220808108,False
TGOLN2,-0.06122494046679705,2,0,-0.10177442278413551,False
CDK17,-0.06519839505507896,6,0,0.02786720116493413,False
PBX2,-0.06525759253014367,3,0,0.173495549863258,False
FASTKD2,-0.06786953773315219,1,0,0.28316890218584945,False
TALDO1,-0.07052233830406252,2,0,-0.11754676004937537,False
HADHA,-0.07177817286428478,1,0,0.11387929363925764,False
USP16,-0.07228321668469917,2,0,0.04637947579837487,False
FAM8A1,-0.07487741692059657,3,0,-0.3977031190421165,False
CAV1,-0.07492858411467651,1,0,-0.8443298850657861,False
CSNK2B,-0.0760722908699698,1,0,0.04131697982200677,False
PLEKHA2,-0.07647403867137648,2,0,-0.23193802444033906,False
MREG,-0.0769192735203248,1,0,0.009956594639064065,False
THUMPD1,-0.07770834255598125,2,0,-0.2139696325684568,False
CLCN3,-0.08557695842782564,1,0,0.04170904342316106,False
TONSL,-0.08605525425626581,1,0,0.542766864851,False
EDC3,-0.0896857236638174,3,0,-0.03344197448140207,False
UBXN7,-0.09094602520081274,2,0,-0.5595958239150747,False
RUNX1,-0.09339006377740826,3,0,0.024326406763076847,False
SMAD2,-0.09834907029901174,1,0,-3.2431359156817727,False
RPUSD2,-0.09900929372314238,1,0,-0.04475297073482665,False
DDX3X,-0.10234817997325862,2,0,-0.0011609809393888781,False
SLC5A3,-0.10413351286639146,3,0,-0.7164739498316521,False
YWHAZ,-0.10559708393662248,2,0,-0.16045804880177883,False
CDC23,-0.10580997821463001,2,0,-0.21352541299714645,False
CLCN7,-0.10590146609262874,6,1,0.11994784153199234,False
RPLP1,-0.10714666145399399,2,0,-0.15722937188069253,False
XPO5,-0.10779655825817613,1,0,-0.13190765048044995,False
MLH1,-0.10847704021255566,1,0,0.10433887573091738,False
MYO1E,-0.10888765177563482,6,0,-0.010448886269241342,False
TLN2,-0.11551156668169682,1,0,-0.40462414391724266,False
S100A11,-0.11639575397028068,1,0,-0.394987326979372,False
BNIP3,-0.11702485332583201,2,0,-0.04178821508589081,False
RALGAPA2,-0.12193519990047222,5,0,0.09322766453267306,False
PRKD2,-0.12317005421640648,4,0,0.07460078707015327,False
WASL,-0.12367284601804585,1,0,-0.011020333014688077,False
MCM7,-0.12385556556272981,2,0,0.16376087701882014,False
NCAM1,-0.12579088337808386,2,0,0.08417353001804528,False
LGALS1,-0.13068321476097822,1,0,-0.16990618874215357,False
LRIF1,-0.13111650811982045,1,0,-0.011863962281289275,False
PTPRA,-0.13342677891992594,1,0,-0.3794510612602515,False
SEPT2,-0.13519227948440715,1,0,-0.06255476187561726,False
RRAGC,-0.1354861676360398,3,0,0.06125868867847828,False
WDTC1,-0.13675415672837588,1,0,0.016110695914505868,False
MTMR6,-0.13928039745914944,1,0,0.04362891793386581,False
HEATR3,-0.14078293426719313,2,0,-0.02261934817563116,False
ARNT,-0.1420702536482601,1,0,-0.20421680677700493,False
STX6,-0.14410422737226725,1,0,0.08057311478975748,False
HSPA12A,-0.14673434453867173,1,0,-0.23747055538706263,False
MVB12A,-0.1489383530026096,1,0,-0.025776873980692727,False
PLCD1,-0.15099663263736574,1,0,0.0743590301857715,False
MCM10,-0.15102848121290613,2,0,-0.011170976555433754,False
STT3B,-0.15147494248360438,2,0,0.17653116444541794,False
TMEM57,-0.15209475210822276,3,0,0.031050651404520124,False
IKBKB,-0.15294436864970606,1,0,0.04100874055890458,False
SEPN1,-0.15596445167573592,1,0,0.25498997178000593,False
DNAJC2,-0.15696601700257595,4,0,0.1884565979778685,False
RALY,-0.15716629480702693,5,0,0.06994206333325792,False
FBXO28,-0.158151979352656,1,0,-0.030990259880596227,False
GPATCH1,-0.15954879296723234,2,0,0.011189814790906638,False
HACD3,-0.1648462154498489,2,0,-0.11363418627432509,False
MCTP2,-0.16737967092164396,2,0,-0.33177752811811345,False
LRP12,-0.16926801666808444,2,0,0.1582724118547283,False
VAMP4,-0.16962480880414077,1,0,0.005014896289871729,False
FAM219A,-0.1740225558479859,3,0,0.17197277929093602,False
VPS8,-0.1742540029954185,1,0,0.1925979044380881,False
CLIC4,-0.18771650403816942,2,0,-0.34931001642896575,False
NUP205,-0.1927859770177006,3,0,0.09530275196451754,False
GFPT2,-0.20002317615966447,1,0,-0.03866637645349158,False
ARRB1,-0.20018960628756588,2,0,-0.1910603200115517,False
TCP1,-0.20407374373002263,2,0,-0.03684480474443319,False
DNAJC1,-0.2052471457002009,3,0,-0.011972337112876374,False
PRKAR1B,-0.20620576171428695,1,0,0.003566313376211383,False
PODXL2,-0.2063605950819536,1,0,0.014187980882446993,False
TXNDC9,-0.21305130301295705,1,0,-0.2300575004976828,False
ZHX3,-0.2150730415722215,2,0,-0.2944005596787065,False
IRF2BPL,-0.2164432445021518,11,0,-0.7596367078724242,False
SEMA6A,-0.21760698655056565,4,0,-0.2345812027870693,False
VTI1B,-0.21842925709149696,1,0,0.06602099282896035,False
CUL4A,-0.22019289515631613,1,0,-0.13701259896105356,False
TOM1,-0.22345281498461061,5,0,-0.15766576422232603,False
OTUD3,-0.2324559413206444,1,0,0.03201069054010475,False
ATP2B4,-0.24053120352144042,2,0,-0.42206122573877636,False
CCZ1,-0.2427845969611866,1,0,-0.06936389266845921,False
MORC3,-0.24336376103521218,2,0,-0.03146451715908327,False
TLK1,-0.24852196407672622,1,0,-0.059013152978739214,False
RAB29,-0.25108090961868257,1,0,0.12889916079467056,False
BYSL,-0.2524901536263542,1,0,-0.0050119264161168076,False
RANGAP1,-0.2551487176506342,1,0,0.06356104753513137,False
FAM129B,-0.2607757869343058,7,0,-0.7362730428097208,False
IGSF3,-0.26641129260792695,1,0,0.31651962061729577,False
SLC39A3,-0.26707250420974304,1,0,0.15259404303926516,False
PFAS,-0.26976867771501034,1,0,0.011710902782301247,False
SPTAN1,-0.27956817426420244,3,0,-0.1437928821231651,False
TGFB1I1,-0.282598797949563,8,0,-0.25311036050233326,False
CAPG,-0.2945518818692854,1,0,0.18558490086383728,False
GPATCH11,-0.3008610753188705,1,0,0.24927334273518298,False
ILKAP,-0.30320059111994624,1,0,-0.02658766349613373,False
CTNNB1,-0.3055162473004778,2,0,0.20641265340667658,False
RAB3C,-0.30851317977472803,1,0,0.020128965845856328,False
PCNP,-0.3123764302103549,2,0,0.057687733745201086,False
GSK3B,-0.3242170915476912,2,0,-0.053027590456931506,False
LSM12,-0.33037373656128466,1,0,0.1485388489642041,False
SGTA,-0.3483903265800228,4,0,0.19453465124390945,False
STAT3,-0.3670877914974717,1,0,0.07690026143462347,False
PFKFB2,-0.38391728546952325,3,0,0.46776633159330316,False
TPMT,-0.3927400013840838,1,0,-0.3833025372329111,False
STX1A,-0.39590855545647585,1,0,0.0324215277094666,False
RASA4,-0.40644009107993995,1,0,-0.28480207001552316,False
CAMLG,-0.4192927227308445,1,0,0.21668802908544293,False
NDRG1,-0.42232085583837276,7,0,-1.8899920476062952,False
PDCD5,-0.43099334805169676,1,0,0.15187110561065253,False
EIF2S2,-0.43976926173383735,4,0,0.032064035283653425,False
NELFB,-0.4426396207823764,1,0,-0.11123499054641073,False
SLIRP,-0.46881518265579913,1,0,0.3091521202320884,False
AVL9,-0.5040594671139047,1,0,-0.04557735893086701,False
KDM5C,-0.5299579904123739,1,0,0.08471612172142784,False
SKP1,-0.5342935435760978,1,0,0.06547351686146996,False
RPL14,-0.5535948587882764,1,0,0.06703161914584044,False
PIN1,-0.572991070855231,1,0,-0.14775796906333127,False
PTPRG,-0.5763182208893269,1,0,-0.09784559535145831,False
RAD23A,-0.5933926856470073,1,0,0.08772091550294192,False
STARD10,-0.6035857049511115,1,0,-0.05430420571043726,False
DHX9,-0.6126282977135382,2,0,0.03567229315862619,False
CD44,-0.6146352864659145,3,1,-0.6506671422981682,False
RAB3A,-0.6156307123441884,1,0,0.061933480523617135,False
CDKN1A,-0.6607916938578278,1,0,-0.8877892302799708,False
TXLNA,-0.6610129453192073,2,0,-0.053969545623242965,False
HOXB13,-0.6884843655907709,1,0,0.10369487948784695,False
CD276,-0.7698025482916471,1,0,-0.7582133822113448,False
WDR81,-0.7952225719548771,1,0,-0.20900914594507114,False
SSR1,-0.8444539191266962,1,0,-0.30988949735420235,False
CETN2,-0.871788806298472,1,0,-0.6534972660051039,False
CNOT2,-0.9698907833172008,1,0,0.01162939144987618,False
PGM3,-1.0174942134289608,1,1,-0.3168816617807835,False
UBL7,-1.0418962932842888,1,0,-0.04463759831120484,False
BCKDK,-1.1743241490703582,1,0,0.05921117342389337,False
CSTF2,-1.756756815140541,1,1,0.15503882763863075,False
