,ProteinFoldChange,PValue,AdjPValue,Significant
SETD1A,-0.2850615461304393,0.07741594868716972,0.5994845123970364,False
TRANK1,0.10562895548841311,0.6927964187167022,0.9615563608086537,False
SYNM,-0.8724560515700972,0.14380044895640412,0.7252005399956587,False
KIF3B,-0.055423016263333125,0.7232782633447726,0.9702869229134838,False
PFAS,0.011710902782301247,0.9310500830241988,0.9929705792864855,False
ANKRD28,-0.013356908333403084,0.9134119413106778,0.9929705792864855,False
ARHGEF11,-0.3702771113991261,0.03400532063393334,0.4329938901791078,False
KIAA0391,0.07496831942236426,0.5159707862929265,0.9265888182165767,False
LSM1,-0.10746778430969428,0.4011165423339032,0.8770879497439329,False
NPC1,0.02478099350792462,0.9211607004446348,0.9929705792864855,False
AGPAT2,0.005498347774132384,0.9437904997898753,0.9929705792864855,False
DEGS1,-0.48242103445741336,0.06756423959400878,0.5808077439971759,False
SCAMP1,-0.36959229073735855,0.04881740747876831,0.5042375876819808,False
SCAMP2,-0.5704065649242978,0.07154457611231967,0.593521348757803,False
ARPC1B,-0.29429589492650976,0.1385532223346664,0.7104302675088273,False
ARPC2,0.001973279454695387,0.9758843004563377,0.9961636220552876,False
ARPC3,0.0749074299282455,0.7337776713576719,0.9732405574099902,False
BET1,-0.1328243379664542,0.561020690137759,0.9412902243607043,False
POLR1C,0.05713235821809093,0.7471272414590848,0.9732623744879622,False
TRIM24,0.28538267199572687,0.21783258562001834,0.7987194806067339,False
PGRMC2,0.1355165506235032,0.24246589128342733,0.8245116905388719,False
CETN3,0.20265601643378872,0.2201900655116774,0.8005271889425227,False
PFDN6,-0.007199228437134053,0.9746792025842732,0.9961388673740844,False
WDR46,0.17730548767193355,0.09177109907686286,0.6289105671561369,False
NKRF,0.2547998142454695,0.20295654760966508,0.7851644396273738,False
GNPAT,0.04199305965979505,0.6481748187731405,0.9558209137948426,False
LAMA5,0.007915809573169952,0.9427883724090247,0.9929705792864855,False
CASC3,-0.022353330578656738,0.843252941927386,0.9824574286373784,False
MRPS12,0.11289754622842452,0.6367458878494274,0.9558209137948426,False
VGF,0.1543524459924157,0.825276779769808,0.9796427422937294,False
LEPROT,-0.014605521199285931,0.8914174689293756,0.9895993288981546,False
RER1,-0.12001270680983112,0.4640096565636946,0.9006418246531251,False
SURF4,0.14735248807343027,0.6882083309452606,0.9587834184093422,False
ATXN7,-0.012341987935048593,0.9415157903059567,0.9929705792864855,False
SPTLC1,-0.012291405460164384,0.8907215283069678,0.9895993288981546,False
SPTLC2,0.4266036997389797,0.18749596989374367,0.767433867516824,False
OGT,0.003444224169225407,0.9898971260520715,0.997555161318346,False
PMM2,-0.23351899721003022,0.11708345958507632,0.681157398507616,False
POLR3G,0.22394625237150123,0.26479421694006217,0.8340434586438081,False
CTAGE5,-0.17750728783996905,0.12018678400998047,0.6833260061341345,False
TM9SF1,-0.41089539338874914,0.051843376832754834,0.5180312576378531,False
INPP4B,0.5755622365824848,0.0003480472432765643,0.12702972211189337,False
MID1,0.09138358551049564,0.21943066946779585,0.8005271889425227,False
HMGB3,-0.20313121061530381,0.3861978762993097,0.8718690155859481,False
PPM1G,0.043260179539515775,0.7035770609380453,0.9642443828845914,False
INPPL1,-0.21439852788011038,0.13504941179035979,0.702540796177013,False
SOX12,0.0324215277094666,0.6753273082121741,0.9558209137948426,False
EIF3D,-0.017386448248256414,0.7747866913583664,0.9756853931293714,False
EIF3H,0.17638935212410445,0.12499745453896523,0.6868815000283959,False
HDAC3,-0.255498965936102,0.010382669463300583,0.27723019915493463,False
NVL,0.2792410356132393,0.02726621697629736,0.41240710038580686,False
BCAT2,0.14308743379406152,0.5071875919866407,0.9247690556585174,False
BIRC5,0.22048635580504694,0.07861302708204536,0.6031882940385503,False
IPO8,0.24296281068069447,0.03711972063370922,0.4549817186246073,False
STX7,0.09440349142973048,0.6396691726651974,0.9558209137948426,False
SLC16A6,-0.761104302142769,0.08674324994676175,0.611301509390781,False
SLC16A3,-0.21104535772256838,0.6689895389640765,0.9558209137948426,False
SLC31A1,-0.3551220085264326,0.4127321004953727,0.8770879497439329,False
SLC31A2,0.05455132485395353,0.48076388960192973,0.9134088070824972,False
ABCC4,0.09782139643584031,0.20352047945586005,0.7851644396273738,False
ABCC5,-0.5199849245393757,0.08834770441446059,0.615851276123216,False
CD3EAP,0.1164930803745321,0.29863689233133767,0.8519707087999923,False
MSH4,0.14531205085054566,0.17243819908286406,0.7613501152595638,False
P4HA2,-0.498151253753111,0.020755204857275753,0.3734913568829507,False
CAPN5,0.017114601478649405,0.8300516898625422,0.9796746903350853,False
GYG2,0.028898568909010436,0.7111332545964517,0.9652272713200098,False
YKT6,-0.19350417455594382,0.1802242999919288,0.7639943151831764,False
NUPL2,0.040300204782436566,0.754236424668319,0.9737735160683184,False
ARPC5,-0.0003407210651324988,0.9982702076312535,0.9995822144026556,False
POLR2D,0.18281326701457346,0.26972230912331613,0.8386146206467584,False
TAPBP,-0.08703121508669653,0.4219784682195952,0.8799102302725008,False
FABP7,0.07581057504356892,0.28207311478480396,0.8457356496499373,False
KDM6A,0.0291212260076108,0.7121031963039358,0.9659325607537579,False
DHX15,0.054028281437606296,0.5086954230295664,0.9247690556585174,False
RNMT,0.060396075989029185,0.5448659584343232,0.9362383024098451,False
ZZEF1,0.09962997347052038,0.38007968743851617,0.8718690155859481,False
TTI1,0.027988349191442552,0.8787399190235935,0.9865356311419047,False
RRP8,-0.02771097021272695,0.9411400913520542,0.9929705792864855,False
PJA2,-0.2468686145381973,0.11087238986680054,0.6686633821863744,False
CYB5B,0.18439135939735252,0.6181953646659495,0.9533884235117631,False
PRPF4,-0.02937728140740603,0.6988447625924028,0.9633409167967912,False
PHGDH,0.134356187169125,0.3180048113792163,0.8615102915399846,False
NDUFS4,0.1136794569532924,0.7717189855150962,0.9747728847731245,False
PHF1,-0.02523782720743739,0.7727658796861568,0.9747728847731245,False
SEPT4,0.21562636906935495,0.3103137669582358,0.8599825844982091,False
DYNC1LI2,-0.017873194319957264,0.8102297131670481,0.9784692852828405,False
PSMD3,-0.07954709696247875,0.19928887177226237,0.7795889907930142,False
RBFOX2,-0.0863751412189444,0.6608148414448711,0.9558209137948426,False
PAPSS1,-0.07395454649972066,0.8742987778256639,0.9864997068182194,False
ZNHIT1,0.007801203554521408,0.9204181791333839,0.9929705792864855,False
ZW10,0.11485796702295659,0.08351735244541682,0.6107556612730876,False
B4GALT5,0.044986550607525544,0.5537821597234585,0.9412902243607043,False
SART1,0.15760421192568685,0.0581998519623326,0.5540178215645123,False
DAPK3,0.00106400596813927,0.9892517405904725,0.9973108179068919,False
TGFB1I1,-0.25311036050233326,0.13753599361118754,0.7074693196546697,False
HSPA12A,-0.23747055538706263,0.4100468228951032,0.8770879497439329,False
PPIP5K2,-0.04101337357156254,0.778885042706373,0.9757676912534892,False
MAP3K7,-0.1347708903038587,0.21848396378614227,0.799649375600395,False
EEF1E1,-0.2963739454606831,0.1623893443589748,0.7517808855755417,False
LYRM1,0.024015498899327525,0.7681267594226431,0.9747728847731245,False
RIPK2,-0.6294928482410889,0.0007442242468356175,0.15448654930281286,False
WDR62,0.09050375579119319,0.27500841275753307,0.8398450868463807,False
HNRNPR,0.10376939141471908,0.22088422048905337,0.8005271889425227,False
PRPF3,0.08062307442089178,0.4185566103983347,0.8793378347741703,False
TXNL1,0.03508478943837545,0.7347450013342249,0.9732405574099902,False
TPD52L2,-0.2161283988067808,0.0904729439686362,0.6260144026216925,False
EMC8,-0.3584720832143553,0.13609758023917132,0.705143259934837,False
ERI3,0.06222214320538555,0.37280267443668574,0.8701811028798047,False
PRKRIR,0.010010504181988011,0.9058394179433436,0.990745488446245,False
SYNJ1,-0.3385435446798972,0.07279968689113753,0.5936817089710029,False
FIBP,-0.1900797890084327,0.08628666387576173,0.611301509390781,False
EIF4G3,-0.055065578803979776,0.8240446764788005,0.9796427422937294,False
PPIH,0.09490752721466578,0.39208915610215755,0.8755669269616613,False
HTRA2,0.017407312681669396,0.8281371534942551,0.9796746903350853,False
OIP5,0.21792631584411026,0.23297610525671444,0.8149286156262824,False
AKR7A2,-0.5304428389978852,0.017062117749418286,0.3431085241172083,False
EPB41L2,0.057549149721793924,0.5605431262516518,0.9412902243607043,False
TGOLN2,-0.10177442278413551,0.5617417444849625,0.9412902243607043,False
RAD51C,0.033290825834040305,0.6656063604221456,0.9558209137948426,False
LAMTOR5,0.22175605319865,0.3030299174914253,0.8555361681307423,False
B4GAT1,0.06421278073358394,0.357210994801982,0.8676073108938235,False
MED7,-0.004419469293985401,0.9580935115678908,0.9943137920657577,False
WIPF1,-0.171277680680177,0.482046709925713,0.9142140904688919,False
LAT,-0.6680190044385483,0.06454906731111058,0.575096245668695,False
RNF13,0.02442363038176154,0.7637037189576554,0.9747728847731245,False
AKAP10,-0.20775813188583925,0.0743341308193283,0.5939240829767172,False
SYT7,-0.49793763284662873,0.015857127905610426,0.33383461619918803,False
DENR,-0.22031845183255427,0.08670851901637751,0.611301509390781,False
XPOT,0.12397657293450592,0.6974846428481583,0.963157441357918,False
SPRY2,0.02461763031069708,0.7615974061479728,0.9747728847731245,False
DNPH1,0.05222584024828336,0.8352820128785684,0.9808466702324066,False
SPRY1,0.003637779129583407,0.9751548915819328,0.9961388673740844,False
TIMM44,0.2096381786174959,0.011179498735140207,0.288830327710679,False
TRAPPC3,0.05123628778270728,0.5984865649681155,0.9479632391439603,False
CHMP2A,-0.1487166486597289,0.6038217628186876,0.9504935061175727,False
NCK2,-0.019938215051464425,0.9319213406494631,0.9929705792864855,False
PLRG1,0.02172222539791946,0.8471317521532002,0.983457003366575,False
PRC1,0.5571625555493931,0.02848828721782798,0.4152677321328016,False
RGS10,-0.21725578558428893,0.5304906803201351,0.9290708236410674,False
ZNF207,0.0770917708315686,0.4591373263177412,0.9005024976698155,False
NDUFB5,0.004196029569342841,0.9920633202109785,0.9982685638088581,False
NDUFB3,0.3511650422218011,0.3546477042708239,0.8676073108938235,False
NDUFC1,0.2772462046987094,0.18357863502319444,0.7644955993710568,False
NDUFA2,0.26395263378296363,0.2524932896068205,0.8280879008147418,False
ASNA1,-0.0005550465414998484,0.9947368197825573,0.9986707923931288,False
BUB1,-0.07969337141920363,0.5912876708177375,0.947780458509137,False
BUB3,-0.06552445779462701,0.3644574409624154,0.8676073108938235,False
PPAP2C,-0.21912353308519172,0.5577210571412763,0.9412902243607043,False
ACTN4,-0.01476788923309158,0.8765615494816086,0.9864997068182194,False
GSTZ1,0.08873299203004237,0.3550353327070106,0.8676073108938235,False
WBSCR22,0.7484476203807553,0.0065419587116499,0.2495805951257824,False
GATC,0.5080930179878465,0.02381094693471734,0.38701458980125747,False
HTATSF1,0.15764242187294641,0.15870080661281913,0.750716157098671,False
KDELR3,0.024624665238334842,0.7461490955198312,0.9732623744879622,False
CYTH3,-0.08065262325012768,0.6762141851117153,0.9558209137948426,False
PRKAB2,-0.04209718162289633,0.6867800990822612,0.9577677155653451,False
AP1G1,-0.3279772426966865,0.03868958465263161,0.4627648275830565,False
STX6,0.08057311478975748,0.7692363322356589,0.9747728847731245,False
SYNGR1,-0.14479563574830223,0.4246740959605312,0.8800723730691165,False
SGTA,0.19453465124390945,0.3721736860068662,0.8701811028798047,False
ENSA,-0.09952320350828714,0.6372740692115195,0.9558209137948426,False
SLC25A20,-0.08076694643360938,0.42388080819638135,0.8800723730691165,False
NARS,-0.04779058731686092,0.6135753232800489,0.9524750433088539,False
MYO1B,-0.0241805274826703,0.8003426898649428,0.9768683851080251,False
SLC25A17,0.0891241943564367,0.6135987362212696,0.9524750433088539,False
NUDT21,0.16515650118029157,0.09881899463796824,0.6455009185882099,False
LANCL1,0.13837639589590722,0.5926999453746385,0.9479632391439603,False
STRN,0.06252024341375773,0.7934005672796514,0.9757676912534892,False
RRP9,0.05669464168725469,0.6610687505130654,0.9558209137948426,False
SCO2,-0.00654403714355567,0.9534013913718151,0.9941741692960507,False
C21orf2,0.015057860935996814,0.8617800290887592,0.9853852578924835,False
AKAP8,-0.011773140629603773,0.8987389225637594,0.9903056449824986,False
GTPBP6,0.02776826893274631,0.8977137912079317,0.9899468705396672,False
IDH3B,0.03238122433953805,0.7882803795313627,0.9757676912534892,False
NRD1,-0.05792442442248813,0.5548977527760803,0.9412902243607043,False
CALU,-0.0020328731396332955,0.9766977604227646,0.9963179601591929,False
ATP9B,0.018186642554049115,0.8103989978548861,0.9784692852828405,False
AHCYL1,-0.3082784953981772,0.002056317563234784,0.20029505689003724,False
KIF1C,0.06645771890671881,0.4268377596359337,0.8800723730691165,False
ORC5,0.06180577207104676,0.6426687272419379,0.9558209137948426,False
NDUFS5,-0.18677737613437273,0.7182928215145781,0.9684492890310712,False
PDE6D,-0.11241324048850387,0.7348617355215831,0.9732405574099902,False
ORC4,0.1258257693290723,0.2522585906034524,0.8280879008147418,False
PEX1,0.09136848279531762,0.5719282750078047,0.9426811085231039,False
RAD21,0.07573315567252337,0.37728575256965696,0.8718690155859481,False
TIMM8A,-0.5466849838499925,0.056291064820271026,0.5438933965742403,False
KALRN,0.36407260167933586,0.22843562658032532,0.8127893566185669,False
DHX16,-0.06751683722443147,0.6143161978602905,0.952610291440026,False
SSSCA1,-0.05653230268142906,0.809994328234961,0.9784692852828405,False
BNIP3L,-0.8250707291601564,0.0018604521219619237,0.1992494754417592,False
MED14,0.2507655154868651,0.4488087530499466,0.8946977465540291,False
PRPSAP2,0.061505677853730845,0.4262258712793084,0.8800723730691165,False
GNG7,-0.0349977320188799,0.8982739952525456,0.9900537235507614,False
SMARCA5,0.22906125874026273,0.028280709566690862,0.4152677321328016,False
SPAG9,-0.10611823703012746,0.28494776513503484,0.8458193698471415,False
ZNF292,-0.10096571203460769,0.4894333049549176,0.9174333597268364,False
ST18,0.10524507039906439,0.19045535949961037,0.771775968753144,False
URB1,0.2856679157754982,0.06832448506699809,0.583114139795932,False
MGRN1,-0.03788975773577263,0.7299749155889436,0.9721054892137841,False
SIPA1L3,-0.1298134381872451,0.24792329137263133,0.8273351377053714,False
ZFC3H1,0.15388815599933992,0.1763829320404508,0.7614969150952969,False
TRAK2,-0.20972665999262574,0.0053865920641707095,0.2456911588334829,False
AQR,0.21667538900385708,0.009241697811172594,0.2678843487157461,False
OPA1,0.32462040416909943,0.0009680277826810723,0.17188308399374774,False
ZEB2,0.05623802121234789,0.5478529486210497,0.9378848246643942,False
MCM3AP,0.006692857465282032,0.9779364824448173,0.9963736685954901,False
KIF1B,-0.38844148692014,0.11720360860245914,0.681157398507616,False
KDM1A,-0.03960541743438739,0.7636014940557192,0.9747728847731245,False
TBC1D4,0.08618554288270985,0.6396197066104761,0.9558209137948426,False
FZD6,0.06629241968398958,0.4178692047064736,0.8789314592683469,False
NME2P1,0.00977401206796813,0.951027480606747,0.9936382978877489,False
DFNA5,0.3673221246699434,0.1916788433355748,0.7718731895271739,False
EVI5,-0.01498442933068489,0.8736471347841431,0.9864997068182194,False
NRP2,0.4071225652827444,0.1454582049881618,0.7289612695628411,False
MAN1A2,-0.13603809356225582,0.29735743369879686,0.8518273082832161,False
ACSL4,-0.21678444646921946,0.27254359769706943,0.8386146206467584,False
SNX3,0.09028468653009725,0.3898123290927305,0.8725971459402324,False
STX10,-0.043255291175071875,0.8256092172452233,0.9796427422937294,False
MGEA5,-0.1318741668867709,0.5483018974961074,0.9378848246643942,False
ADCY9,0.01863914003474676,0.8165426995698176,0.9796427422937294,False
SORBS3,-0.13282825124476005,0.4084436932630774,0.8770879497439329,False
SYNCRIP,-0.09619070338708369,0.3510011739049391,0.8676073108938235,False
CDC40,0.06655241773157172,0.540095323491648,0.9345293327399908,False
B4GALT4,0.03097687751343514,0.6914583351820641,0.9604002561831605,False
RANBP6,0.028291225536602127,0.7176928222673905,0.9684492890310712,False
NEMF,0.033057587376582376,0.6464996383338744,0.9558209137948426,False
GMDS,-0.10707219589323458,0.5314538957858971,0.9290708236410674,False
CCNT1,-0.11467660358210452,0.5964506122956993,0.9479632391439603,False
BUB1B,0.4076248884424878,0.36346980316881655,0.8676073108938235,False
PLOD3,0.02288574097917717,0.8419516311548307,0.9824574286373784,False
EIF4E2,-0.3791699488496576,0.039794880365825167,0.4664481878945081,False
CCNT2,0.08295688615606167,0.2484824453765894,0.8278774903177788,False
DIAPH1,-0.027796270068982665,0.7859106264297412,0.9757676912534892,False
SEP15,0.39389873125696084,0.30665009791485787,0.8572082450400133,False
TSPAN3,-0.19632987451198147,0.5369214973477465,0.9327996315963144,False
EXOC3,0.007153929591034114,0.9248838026460108,0.9929705792864855,False
PDE8A,-0.34936647936594767,0.04971057748428358,0.5085652879353971,False
PLIN3,-0.32459310726201807,0.026852214086807862,0.4104370490465762,False
RAD1,0.054086645490311724,0.5065501885207245,0.9247690556585174,False
JAK2,0.008125178456367621,0.9307571155342372,0.9929705792864855,False
PRMT3,-0.15412946079860745,0.4104237340502847,0.8770879497439329,False
PEX10,0.024085298031945257,0.7530651224035163,0.9737735160683184,False
KPNA6,0.5123896157058105,0.09343183230116263,0.6342129122974489,False
UGDH,-0.20904595841791007,0.09841147587463865,0.644629021797475,False
TPST2,0.04005087755565384,0.5902719081651827,0.947780458509137,False
LPXN,0.07249303737268775,0.8071245053581682,0.978017374036115,False
CTNND1,-0.26645248801322907,0.10031607615382936,0.6500362769284888,False
ICMT,0.07587049900518394,0.28175319112920255,0.8457356496499373,False
SNX2,-0.0009877723968827468,0.9938101026622639,0.9986707923931288,False
DPM1,-0.1024889865382157,0.4840997849676764,0.9142140904688919,False
USO1,-0.08428252320707941,0.5757336507180858,0.9426811085231039,False
SLC19A2,0.36715735286245277,0.14972597310361407,0.7368142988107953,False
MRPS14,0.29603575794279635,0.0435842341389638,0.4810712636093174,False
TOM1,-0.15766576422232603,0.3051632560696106,0.8566776482658927,False
HIST1H2BK,0.01084312686445088,0.8928327278455392,0.9896259744685637,False
PFKFB2,0.46776633159330316,0.01830987143629285,0.3559638147811012,False
CCDC22,0.030510360071520637,0.8658806989360242,0.9855253681560873,False
PQBP1,0.09334989711895147,0.4282619713964393,0.8800723730691165,False
DKC1,0.023763672228540145,0.7798873331241758,0.9757676912534892,False
EIF5B,-0.07845935631321765,0.4136722432552636,0.8770879497439329,False
GAS7,0.0724596099193171,0.6100190567948538,0.9523211366104778,False
EDF1,-0.08543129522195159,0.5136210631982056,0.9257573377965317,False
KIN,0.12893444334451942,0.15964293353902065,0.750716157098671,False
DIAPH2,0.10812482223946063,0.18662774454003894,0.7668459450265401,False
DNAJA2,0.07785653235077561,0.46772572316920447,0.90357701248689,False
BRD4,0.20178648094697493,0.03461088806289673,0.43886984785001276,False
CUTA,-0.025213853470145153,0.9223114880864767,0.9929705792864855,False
SMPD2,0.2771936255237222,0.2581299679112631,0.8291488368233156,False
PFDN1,0.001032103634049264,0.9977939496128453,0.9995822144026556,False
PPP1R11,0.15736373944410786,0.06046702903019599,0.5588240068148651,False
RNASEH1,0.005097759885060782,0.9761090232535813,0.9962349824959232,False
NBN,0.06972780260937128,0.4180066569972095,0.8789314592683469,False
NOL3,-0.38463938302310297,0.16768659304927017,0.7613501152595638,False
DTNB,0.08145329841601878,0.4093711264035519,0.8770879497439329,False
RNGTT,-0.3609881822293879,0.14984917473144893,0.7368142988107953,False
ABCB7,-0.03144498762985393,0.8352326767436399,0.9808466702324066,False
MITF,0.7252664019750377,0.07447998016095035,0.5939240829767172,False
SRGAP2,-0.032318042792521595,0.6308334112924255,0.9558209137948426,False
IGSF3,0.31651962061729577,0.15105841221127683,0.7377854205205973,False
SDC3,-0.3077066282133316,0.03223654161897126,0.43143041831626344,False
FAM20B,-0.1188004078865994,0.6191242329176243,0.9533884235117631,False
TMCC2,0.005584783430094831,0.9422431404853917,0.9929705792864855,False
EFCAB14,0.041280052054055716,0.5982366518315992,0.9479632391439603,False
WDR1,-0.23008768662510803,0.12200243664165407,0.685977301236774,False
SLIT3,-0.2153554663958026,0.15691337931964391,0.7475311155409757,False
LRP4,-0.11043962906634874,0.10302850465885698,0.6503730453397883,False
N4BP1,0.08608817525774626,0.6188686101647022,0.9533884235117631,False
ROCK2,-0.09211248819751461,0.42731241473558834,0.8800723730691165,False
CLASP2,0.1901920341990717,0.04134223484872805,0.47432250374435264,False
PTCD1,-0.04113365637150679,0.7957342686263488,0.9759521704704214,False
CPNE3,0.026456154813587318,0.7650239413985045,0.9747728847731245,False
ATG13,0.13361210042425142,0.3846637564394874,0.8718690155859481,False
HIP1R,-0.09126561178509007,0.4562706556273397,0.8984399231829655,False
OBSL1,0.09100896395698754,0.3957295813551234,0.8764319149979993,False
RNF40,0.06142008527825027,0.41015397187910274,0.8770879497439329,False
ZC3H11A,0.14519175315903254,0.15694087600557238,0.7475311155409757,False
CLUH,0.21668245821962984,0.009108148281349874,0.267380681919445,False
TSC22D2,0.040261477177182314,0.5994759603911377,0.9481801885122683,False
DNAJC13,0.05605869339384739,0.30172997971123733,0.8547596951762149,False
PPP6R2,-0.1702539261662217,0.5195154826180035,0.9270244796429726,False
ADAMTS4,0.07634098711721293,0.35279020094135555,0.8676073108938235,False
CNOT3,-0.017550658738120006,0.9207996388271159,0.9929705792864855,False
SS18L1,-0.08331647783558793,0.7376625550989406,0.9732623744879622,False
ANKRD17,0.026868168908336543,0.8007185018601416,0.9768683851080251,False
SIN3B,0.06967019320207157,0.6592012442661079,0.9558209137948426,False
DNAJB6,-0.15592783346042793,0.47794638546425733,0.9120951929010961,False
TMEM127,0.08680437478308178,0.4047719854070458,0.8770879497439329,False
COQ9,-0.013921186859022328,0.9505661068559156,0.9936382978877489,False
GGCT,0.1585086329931933,0.4401435873784102,0.8895489901947454,False
NDUFS7,0.05275487379658372,0.8855266446348644,0.988414301604248,False
NDUFS2,0.03449952659530453,0.8187228369430009,0.9796427422937294,False
ZPR1,0.11549841070385725,0.47519633884795875,0.9106367586519569,False
GBAS,-0.3654120812808692,0.15693928000384297,0.7475311155409757,False
SNN,0.03298774682478722,0.6689963283061555,0.9558209137948426,False
SEMA7A,-0.5252955305799354,0.001139248717995396,0.17233546249040946,False
HMMR,0.6377083787549935,0.007215309397301944,0.2495805951257824,False
PPFIA2,-0.005605517615283162,0.9506031037802858,0.9936382978877489,False
PDCD6,0.20816552393986498,0.1775041692591284,0.7630923555112326,False
TBCA,0.13842163729926327,0.0749061379505891,0.5939240829767172,False
ATP6V1G1,0.24837251906842184,0.6252803631323595,0.9556087593733652,False
VPS4B,-0.04392359471697205,0.6509462095517066,0.9558209137948426,False
ZNF217,-0.31196166248476587,0.2362459964671479,0.817774603155512,False
H2AFY,0.11002643605889517,0.2745037131652078,0.8387613457825793,False
SH3BGRL,0.05768414286617585,0.8168369346329278,0.9796427422937294,False
FLNB,-0.6701217176040757,0.002829559000997092,0.21188217009413088,False
NCOR1,0.05693356717392817,0.45076814689617195,0.8968779475222963,False
VAMP4,0.005014896289871729,0.9569278434308336,0.9943137920657577,False
NDUFS6,0.3349606375378329,0.13488940505211108,0.702540796177013,False
PEX14,0.03461870323242522,0.8110872875936426,0.9786886734792968,False
TRIM3,0.056580810983973606,0.42111514209644774,0.8799102302725008,False
TULP3,0.04701435076299276,0.5151360935686268,0.9263262441472638,False
CS,0.04997289798160409,0.6619493011579993,0.9558209137948426,False
SPAG7,0.014219393838267536,0.8618225370856967,0.9853852578924835,False
MRPL33,0.06103476831573218,0.3824724642518695,0.8718690155859481,False
SEC22B,0.03674026135087516,0.7336461516086719,0.9732405574099902,False
PRPF40A,0.06274939897540222,0.5572443243437627,0.9412902243607043,False
TACC1,0.20350832612233916,0.02508328008969889,0.39561496906179494,False
CDC45,0.42588880162898235,0.10183404009617142,0.6501012381139514,False
GIGYF1,0.20547038287497799,0.29156009727836224,0.8487579901098453,False
LRCH4,-0.23770744015391188,0.04617323711966947,0.4894971678172537,False
MTX2,0.22052248803669983,0.15230610119452997,0.7391325499146307,False
VPS26A,0.19494654373663778,0.48517026811525105,0.9142140904688919,False
NDUFB1,0.085093295438746,0.3276977477827872,0.8643320035562339,False
PMPCB,0.1702411946554392,0.03353773028093491,0.4329938901791078,False
SAP30,0.0033470205303238743,0.971588350334599,0.9961388673740844,False
MED24,-0.07222348534513756,0.6472392384859849,0.9558209137948426,False
KATNA1,0.0386640780623182,0.6229120604562779,0.9551553129784979,False
PSIP1,0.2241307199522211,0.0689691147223963,0.5864374062320205,False
ERLIN1,0.12696850970259987,0.4020048726563039,0.8770879497439329,False
NDUFS3,0.08011565040186142,0.5248862342371462,0.9283883178018956,False
SRSF10,0.22448339366605907,0.09507828542606203,0.6356113023764716,False
GMNN,-0.1362767368200366,0.18673622313233695,0.7668459450265401,False
CLN5,0.0009267512104820241,0.9903734480391695,0.9976036277220482,False
HSBP1,-0.10816449671197148,0.5198693442641148,0.9270641432679677,False
ECI2,0.12203672146098654,0.32098042556657375,0.8637501951266234,False
KHDRBS3,-0.21365302037251865,0.5837896357633577,0.9449459854812928,False
TADA3,0.07159867258850028,0.590437056131746,0.947780458509137,False
TAF5L,-0.17625774439270003,0.012983117896276491,0.30603063612651726,False
EED,0.26530285114409224,0.18629298356486587,0.7668014469769195,False
BANF1,0.13637238759501003,0.2895739062978486,0.8487579901098453,False
SF3B1,0.12098807292170477,0.08519914431724793,0.611301509390781,False
CSDE1,0.0027940307700298206,0.9751838907053397,0.9961388673740844,False
PRKRA,-0.2581333658243068,0.011733066629755113,0.29186291759110733,False
MTRF1,-0.015973679634896598,0.863650088469075,0.9853921882848486,False
CRCP,0.037504941759205934,0.6185142154302282,0.9533884235117631,False
ITGA10,0.06857308037427146,0.4066098366001195,0.8770879497439329,False
RPS6KA5,0.3144864364746667,0.18074048385868197,0.7642406642043584,False
MYCBP2,-0.07549697440424907,0.15514243361424537,0.7444754364710432,False
GCAT,0.12091255615215957,0.3447028002896733,0.8676073108938235,False
NPM3,0.09559844899382597,0.73009880798294,0.9721054892137841,False
LYPLA1,-0.02700957089311018,0.8870075260777291,0.9884647975571688,False
ERAL1,0.021611538430747146,0.8202956758713035,0.9796427422937294,False
SNRNP200,0.01020256509104911,0.8941595368078464,0.9896259744685637,False
TRMU,0.18141755808721172,0.36509689515969856,0.8678974955126192,False
TIPRL,-0.08156767086731165,0.453232768614703,0.8977244778944686,False
OFD1,0.19147002480281827,0.5010458010546536,0.9241165240783552,False
TOM1L1,-0.1683494892971531,0.49343423522521895,0.9192962662635449,False
SURF6,0.2987413886117345,0.3108842785265932,0.8599825844982091,False
PPM1B,0.014601239341210714,0.9441585968220229,0.9929705792864855,False
UTP20,0.357791201501346,0.0029256949068764463,0.21188217009413088,False
NUP155,0.13930853343354954,0.09014026873100885,0.6247325424427247,False
STK16,-0.07134069599441162,0.693835149842273,0.9622645432849847,False
WDHD1,0.5911075829744163,0.015055041340960286,0.3240106723380583,False
CRTAP,-0.3184572649380222,0.10840001858961273,0.6615530384114455,False
SLC25A12,0.1309699963559261,0.6477363781993785,0.9558209137948426,False
B3GALNT1,0.02755152204730038,0.7294695273666422,0.9720721492243409,False
ATP6AP2,-0.08497449227406406,0.5897956644485045,0.947780458509137,False
RNASEH2A,-0.02236265503850632,0.8599004863904901,0.9853852578924835,False
CDC123,0.047144194899317426,0.5137772211598495,0.9257573377965317,False
POP7,0.05479265899289132,0.4863051434080726,0.9146243514524387,False
RPP40,-0.2464312299378868,0.09292668548863414,0.632786477374985,False
EIF3G,-0.043333251780410365,0.6384990169860828,0.9558209137948426,False
EIF3J,-0.013476721146936654,0.9095363126136997,0.992103986449071,False
CBR3,-0.19916915148344572,0.05260497431965232,0.5215916945253661,False
PSMD10,0.021140532513541643,0.9332190159137856,0.9929705792864855,False
AP1G2,-0.018485203645592918,0.8412564703337441,0.9824267753414627,False
ZMPSTE24,0.08824683387192778,0.7250629490986632,0.9702869229134838,False
